,index,total_max,r,g,b,r_d,g_d,b_d,peri,x,y,w,h,asp_ratio,rect,circ,lbp_energy,lbp_entropy,contrast,dissimilarity,homogeneity,energy,correlation,gabor_energy,gabor_entropy
0,8,30,247.80906148867314,247.9663430420712,247.72233009708737,2.8653349588904704,2.8799327839814146,2.8987085185478607,4347.517142057419,59,121,881,1505,0.5853820598006645,2.400392852616905,34.21783460449175,0.15234089919396654,2.760354803199041,75.34358989031102,3.890012896807926,0.3776401167465026,0.08116744932026271,0.9959303508940534,0.46458062269843964,1.3837087611139214
0,8,27,248.48402885110767,248.87660999484802,248.72462648119526,3.050219787047552,3.0635504932700384,3.2368557050526245,1246.2741659879684,729,1181,66,582,0.1134020618556701,5.058870011853022,204.5567360475446,0.15504189931546145,2.747743838870647,58.90383193234014,3.290104472115765,0.427076583119602,0.11323409359789395,0.9965617887397668,0.5255863376612884,1.2171678473638854
0,8,27,249.29954751131223,249.64705882352942,249.15113122171945,2.890435119470661,2.8998912354664728,2.9209434238004857,1252.347321152687,482,1015,179,544,0.3290441176470588,15.542857142857143,250.33899645623487,0.15128691472586248,2.7655736663982036,79.87076857488236,4.060409381340931,0.37436609589340386,0.0846830140077266,0.9957798481368663,0.48257852362026143,1.3496920809196589
0,8,24,247.77682578539373,247.9028967768258,247.46470828233373,2.979525104932365,3.0509671288647997,3.0597008988695933,204.32590091228485,522,1080,22,93,0.23655913978494625,2.5243676742751386,51.510269936603144,0.15019091883795999,2.771174744818816,97.05732958281219,4.499190737728826,0.3597067064164779,0.08064167636868463,0.9950571584025198,0.461944411429989,1.3961458078407185
0,8,22,251.1071071071071,251.31581581581582,251.0855855855856,3.0084198725691875,3.113607981871656,3.1815569674562805,119.63960814476013,357,900,30,45,0.6666666666666666,2.3295944779982745,24.699975560020285,0.1500577909983529,2.771748803106328,85.15031985352289,3.9962815615181175,0.3841730227085533,0.10015190961027244,0.9949140237877308,0.48456786180893163,1.3424372762132593
0,8,25,245.29190938511326,245.4779935275081,245.26860841423948,2.7870886861633504,2.7803636208301565,2.7970774748044884,4106.782076954842,90,113,845,1390,0.6079136690647482,2.3262377355351602,33.40303304641488,0.15393384068202182,2.7525460476523587,64.7090387565953,3.6391609711754436,0.379102058161573,0.08237013122643734,0.9965941178308335,0.4507962852069122,1.3768845443220217
0,8,32,245.91051454138702,246.05273250239694,245.78459571748164,2.7083045275113897,2.693712666807904,2.706172147831417,4430.16894364357,49,63,889,1445,0.6152249134948097,2.4110454204204204,36.836330460255226,0.15527030719598733,2.746054782075083,64.61239918623447,3.684194549164033,0.3880814884169116,0.08335105925426109,0.9966022417661281,0.47180773349226124,1.3389899359229978
0,8,22,249.48102815177478,249.62586699306405,249.45736434108528,2.833749781648492,2.809461199009373,2.820937525812707,183.92388010025024,351,1017,43,70,0.6142857142857143,2.277714718123345,25.598179092796993,0.15366375736100663,2.7542997827321187,62.08855876668247,3.40720489165634,0.41239859420773894,0.1028563912062078,0.9964916221279244,0.5188747788414503,1.2328044628327897
0,8,25,245.9272823779193,246.07351380042462,245.94585987261146,2.8664578337417415,2.8586032789257643,2.855273895173234,4916.88379406929,110,70,1027,1505,0.6823920265780731,2.1629857371561636,33.8319165337892,0.15405076443835508,2.7526329796741864,61.56160571884256,3.4906964380648593,0.41009749574671195,0.09146252611114589,0.9968837355700287,0.524772789007409,1.2208287841168328
0,8,24,244.57517535834097,244.68161024702653,244.5602317779811,2.8731024486505676,2.864618432038703,2.8163171043546917,1415.550420165062,235,1021,257,596,0.4312080536912752,22.60007377351531,295.652230472812,0.15473465771762526,2.7485784264193813,55.25940368311875,3.340355108911746,0.3976738695329764,0.08182569809833072,0.9968531291444693,0.45304517555928603,1.3575941740511
0,8,24,244.57517535834097,244.68161024702653,244.5602317779811,2.8731024486505676,2.864618432038703,2.8163171043546917,1415.550420165062,235,1021,257,596,0.4312080536912752,22.60007377351531,295.652230472812,0.15473465771762526,2.7485784264193813,55.25940368311875,3.340355108911746,0.3976738695329764,0.08182569809833072,0.9968531291444693,0.45304517555928603,1.3575941740511
0,8,28,246.32584269662922,246.61641697877653,246.17915106117354,2.7169774313144157,2.74689567532105,2.743575362768082,324.7939372062683,370,1372,59,130,0.45384615384615384,4.092849519743863,56.2919432475717,0.15429720696022473,2.7508105236411646,61.92481972648622,3.51088337679556,0.39573411140338743,0.0851649747592275,0.9967686224212512,0.506335694265104,1.2512014451409077
0,8,34,244.3879530372639,244.61408882082696,244.34711587544666,2.9022843700109955,2.8968352544363243,2.9086799748104526,5339.697946310043,104,69,1072,1750,0.6125714285714285,2.344009655920374,35.62541595904192,0.1556822566319479,2.744581726703723,66.73366190333682,3.6484316549453837,0.39580687361419453,0.08080778358321115,0.9964055030464272,0.46899838241043035,1.3558667754064637
0,8,22,249.26143106457243,249.3783595113438,249.15741710296683,2.7981038289472075,2.776356061584904,2.823734168613513,711.1929941177368,345,912,154,290,0.5310344827586206,20.69029418577716,234.32729899566885,0.15386121066302527,2.753248395758102,64.50110564636054,3.538906842454245,0.406567905234565,0.10006915990360343,0.9965263701193772,0.5138308002581121,1.2565439626920827
0,8,26,249.94944944944945,250.13013013013014,250.03153153153153,2.789933857302951,2.7717802670724123,2.7477366710750006,194.56854152679443,359,969,22,89,0.24719101123595505,2.1352235550708834,41.28344313180363,0.15358325170003687,2.7547712630182266,80.70571286020507,3.8531131537543697,0.39676246063905124,0.10748788112402594,0.9955104753892138,0.5056295262343592,1.2754210531942274
0,8,27,246.63619909502262,246.7496229260935,246.63499245852188,2.8374385719610347,2.846828143077217,2.8451403820034304,4655.4380522966385,46,58,976,1449,0.673567977915804,2.2080517108128994,33.83858085477649,0.1512330528212123,2.7662601972593843,81.70735237288704,4.206964513263205,0.3622095088232765,0.07804076154585216,0.996021170311739,0.4804995359835854,1.3565065445136124
0,8,28,245.13906678865507,245.35254650808173,244.96431838975298,2.8464080693636684,2.8465082828418287,2.8744611254452503,389.83051443099976,300,1549,103,144,0.7152777777777778,5.192368282863645,53.200710653435294,0.15404243357304487,2.7521992253659517,59.70611170214117,3.5132418097199194,0.3865651452189634,0.08249181983386523,0.9967869837587684,0.47454930612411084,1.332303452087202
0,8,33,247.90286624203821,247.9824840764331,247.85960721868366,2.9350022264314624,3.117175722916238,2.9092215662838967,5190.099963188171,74,114,1043,1672,0.6238038277511961,2.307635101964121,35.64494920370707,0.15351979601405857,2.75565636502675,56.202375568911194,3.3043913946914585,0.4365520685893962,0.10806274297807453,0.9970800176639382,0.5778465957359273,1.1249654289604207
0,8,25,251.15620118712903,251.300218681662,251.1130896594814,2.6847190082414976,2.654209217236015,2.6824584083538916,4458.654226899147,75,98,898,1456,0.6167582417582418,2.4908613601466145,37.872103839954036,0.154430001890146,2.7524008161788935,65.45507489380728,3.4623463000223564,0.44193874185672616,0.11406496192489932,0.996484119594846,0.6234040635708359,1.0545150382097859
0,8,21,249.7371338083927,249.92992874109262,249.75653206650833,2.7612475556616025,2.777910077223363,2.7984037994159023,268.32590079307556,437,1155,24,123,0.1951219512195122,2.143012704174229,52.26772343841411,0.152632385405544,2.7593974060581017,68.50340893541325,3.7810054050355775,0.38764688300494454,0.09442726276896124,0.9965198651107832,0.513488659209812,1.2646222618552825
0,8,31,242.14868721461187,242.3416095890411,242.07305936073058,3.0264027447446873,2.979098291927846,2.945727538594858,603.3624783754349,572,1314,76,264,0.2878787878787879,6.171639495539834,111.97978477740607,0.15687994779079206,2.73730802882358,66.33007479438288,3.8786811533539596,0.3709544017295793,0.07712939061763491,0.996419010701466,0.40894774252273924,1.524682719765759
0,8,33,253.07417582417582,253.12087912087912,253.05250305250306,2.30284736917493,2.271830190388284,2.3333967465852883,500.6518018245697,493,1228,52,219,0.2374429223744292,3.035181236673774,66.80496446433588,0.15266238485814826,2.75846073883754,80.54690432837832,4.33119734430894,0.38308968294167184,0.10651040839031166,0.9960604818096235,0.5917225491522233,1.127429229041311
0,8,36,252.8306798079353,252.92089967146828,252.8208238564569,2.2921868739214246,2.293382024704607,2.4226191772741594,4709.496935129166,110,65,1101,1525,0.7219672131147541,2.083248031862426,27.51901308616504,0.1543414707626845,2.7502228099208965,67.095112450987,4.026194170156167,0.3830355592189296,0.09868096078473258,0.9964814710985436,0.552761013668232,1.1988348867506118
0,8,42,252.4960828910791,252.54637351528936,252.38514025777104,2.474085515281328,2.461569181531848,2.6363761517151834,4821.7294734716415,135,33,1125,1564,0.719309462915601,1.814872672679797,23.98073946684839,0.15708440002092905,2.736399161345405,68.89299639442306,4.170187385695963,0.3579639973405304,0.07796731021476914,0.9963886201323119,0.5258583430320622,1.2588081461395255
0,8,41,253.05395158938467,253.0877806940799,253.02974628171478,2.225742113205198,2.1147165885647636,2.15788082585168,4014.9141060113907,88,30,984,1288,0.7639751552795031,1.7225921410484855,21.909073742263637,0.1535360645361579,2.754516352206439,106.86119160290377,5.127797738367896,0.34090679065214424,0.0714234910658255,0.9944924798448593,0.5274252182998953,1.2995009250293204
0,8,33,248.7192317412181,248.87414708112206,248.79327773565834,3.048552707007525,3.0209999251051234,3.032254423860339,568.3330409526825,562,1784,66,252,0.2619047619047619,4.507317073170731,87.53453805922045,0.15473851293647922,2.748743742463005,59.98920480722259,3.4549017344212256,0.41018420365042707,0.11819841847565818,0.9966929304615709,0.5251630635729956,1.2169687816616022
0,8,39,249.3608024691358,249.5361111111111,249.35895061728394,2.818327469690784,2.8326674054024825,2.8636472272271583,995.6223639249802,421,1025,43,474,0.09071729957805907,3.6125487415809996,175.69370640687092,0.15309586191664734,2.7567560047350432,94.82465755152492,4.567353933370179,0.37673407496902883,0.08496905015892191,0.9948246847765527,0.4913315225979465,1.3389053687192054
0,8,30,251.4007739082366,251.5801547816473,251.4483139856274,2.8871763245587503,2.7956599425648423,2.833544754345523,5043.693765640259,147,61,947,1730,0.5473988439306359,2.5625139793254577,39.7894174771027,0.15670623247588605,2.738374405574495,68.649312424002,3.741919964387045,0.39175454011726984,0.11934005689944988,0.9962090729677338,0.5042255811083365,1.2636967610054946
0,8,34,248.24031007751938,248.47286821705427,248.2128801431127,2.9865685251825425,3.0329157782559704,3.0390032446306847,5190.089861750603,101,81,893,1772,0.5039503386004515,2.4549028368596275,41.78966464218334,0.15660093529439512,2.739581285678515,66.0439492454536,3.4859485164577952,0.40397643019730073,0.10079896266132359,0.9960285904868245,0.4848817860655279,1.3297628957569567
0,8,33,252.46654611211574,252.53676913803497,252.43218806509947,2.5559316901739955,2.4789052254341373,2.493284670722702,4791.247151851654,75,43,952,1589,0.5991189427312775,2.3014165460982228,34.924607479543816,0.15173126784484292,2.7634730825926557,61.513957605743116,3.7541931340790606,0.3744115774860585,0.0984279022662625,0.9968879529905608,0.5400731092405968,1.2061930012965387
0,8,24,247.98796886058034,248.2611464968153,248.01273885350318,3.0310723323296793,2.9828048070748947,3.581897031123167,3634.8653424978256,91,49,774,1258,0.615262321144674,2.113427548798937,28.677574428753086,0.15592326577896876,2.741703972264159,82.47115376025491,4.380423745216859,0.36504109352383823,0.0877774515770883,0.9955812113922144,0.48113981233172476,1.3513807214563962
0,8,31,246.55027932960894,246.49767225325886,246.39990689013035,3.0303838336023063,2.9577241900153886,3.002131457384892,236.2081516981125,225,830,55,90,0.6111111111111112,3.9207920792079207,44.19349776525823,0.15539663717909175,2.744672331047182,86.53541967594255,4.2976143923856345,0.3619115271341822,0.08652513819651579,0.9955766251285761,0.4422523951550492,1.3829279767697291
0,8,37,250.67015285599356,250.6615714668812,250.56315366049878,2.726187180675494,2.7250367839058867,2.737529432571426,4856.702996373177,84,77,1041,1661,0.6267308850090307,2.2640865356916517,30.885579298606523,0.15319381632719561,2.7567763683633486,72.48146112929535,3.9901192630063145,0.41381729793352146,0.10392584716778225,0.9959088865191738,0.5877819615269424,1.154938709976466
0,8,32,246.53112164297,246.71532385466034,246.4616113744076,2.888457419049878,2.8472711801230375,2.8679514617104074,654.0660152435303,295,1333,40,309,0.12944983818770225,5.009118541033435,173.37481349404254,0.15801066491165944,2.7327766424261632,73.9165409433147,3.655356741032778,0.4078116814641945,0.09214484999833687,0.9953966400646336,0.45365279401588343,1.3744197501276814
0,8,33,248.36783439490446,248.53688959660298,248.31740976645435,2.8708109668514377,2.850805020309103,2.889158018354377,4825.406533360481,102,83,1044,1598,0.6533166458072591,2.379646699963128,33.21261149790289,0.1535585959976248,2.7543661255876404,71.19303910546361,3.891352698686607,0.38298004166510397,0.08763668632917235,0.9959697795889533,0.48323100351373494,1.3334326159791132
0,8,38,249.31943391458177,249.5304523629012,249.22971948445792,2.9548979112484743,2.9286684578714284,2.9571185572093492,4549.5385628938675,95,100,1102,1486,0.7415881561238223,1.98278833772151,25.061707272497483,0.1539012200917833,2.7522101614899297,68.6858900517674,4.117347962425821,0.3638275609454409,0.08875203548987873,0.9965295214393299,0.5199516330179748,1.2527317255399018
0,8,23,249.36337124526102,249.55059784193642,249.36307961504812,2.7866301339037025,2.7824005946736032,2.794140740664737,4128.896866202354,95,100,945,1366,0.691800878477306,2.0612908557134726,27.222301439832304,0.15491969337811853,2.7470432766516204,81.17300211057255,4.3258576436709655,0.36580951290407304,0.0885027209247475,0.9958644221385378,0.5116778711006899,1.2899901599392565
0,8,24,249.9815188172043,250.20497311827958,249.99831989247312,2.7971269543177053,2.7894871766966047,2.8181315542054794,343.30360424518585,586,1056,96,121,0.7933884297520661,5.722167487684729,58.05781511711093,0.15444053116735482,2.74977516637176,87.24030532060243,4.524032348504592,0.3663268893024254,0.09878987221719637,0.9956807059588024,0.5218995735133645,1.2474155021433193
0,8,22,248.48888888888888,248.56604938271605,248.38611111111112,2.9291847768261605,2.945275848663728,3.0229561506725315,4045.340518593788,68,82,929,1322,0.7027231467473525,2.012413953572207,26.815155496200372,0.1545668761884639,2.7487149394720403,80.2287462193296,4.3740229912485304,0.3538728774528004,0.0789631821631091,0.9959472042168486,0.4933165429232489,1.3153187933748653
0,8,40,249.75595837529372,249.97381671701913,249.7472306143001,2.839654800969098,2.825931193622161,2.8639665409984043,3284.397303700447,99,62,798,1075,0.7423255813953489,1.7588174087761472,22.116722755459627,0.15567559762206432,2.743677883586069,74.53458889879991,4.213930206670673,0.366288187423196,0.0868018508059537,0.9960768637359958,0.5330225129715918,1.2390407038000282
0,8,29,247.1309111880046,247.36245674740485,247.07900807381776,2.9439480235874016,2.9160392405645275,2.952153622606527,5212.6197296381,65,98,990,1783,0.5552439708356702,2.6219108249979945,40.359285194555824,0.15405233381305636,2.7520109868199176,58.27063963324877,3.4850590783468713,0.38925347738746285,0.08486823320413335,0.9967779207174371,0.4802599918537963,1.316333396662343
0,8,37,250.43474088291745,250.54702495201536,250.3736404350608,2.831263807439658,2.870225030360029,2.9416150596671753,3555.083596110344,90,96,850,1161,0.7321274763135228,1.9659365166955691,25.17781157276486,0.15546971303951612,2.7446299710528566,73.82710900602574,4.0752985722816355,0.3857257385740661,0.09746892058626677,0.9961735196568409,0.5476805683967418,1.2121579966342684
0,8,35,252.6163011102085,252.67831031681558,252.5082588681289,2.2305086594356327,2.186896497161638,2.267692905607112,4282.308113217354,95,69,1042,1306,0.7978560490045942,1.73550058568356,23.386740247303432,0.16209162128745905,2.7199183840769354,72.76181305390011,4.0160551316165645,0.4202493490999769,0.13426467285324037,0.9961014538315398,0.7168405824203076,0.8990811445995025
0,8,36,250.06653870761357,250.2024952015355,250.05662188099808,2.804356355914586,2.8064465443815063,2.8384176612891023,836.3746713399887,346,858,80,381,0.2099737532808399,9.529466937627012,218.70332682791124,0.15282011235324883,2.757818386504207,84.29768977362315,4.013633292037392,0.3983161652118188,0.09914714259803734,0.9951146341759365,0.5232946514082277,1.24887900690628
0,8,25,245.64789487798336,245.7656208098686,245.67739340305712,2.8533799041002466,2.8936245743379407,2.88395866047764,1203.4945092201233,525,1151,138,539,0.2560296846011132,11.466317249884384,223.27717492261223,0.1519864160504769,2.762541789260094,61.694278807413376,3.5786108498710933,0.3792729474054484,0.07962721112533827,0.9968720712716878,0.47946596692717725,1.3418210968236866
0,8,24,246.9406751884628,247.01442150114715,246.85971812520486,2.8406990964621768,2.801961518182771,2.779682298387667,4485.61764383316,47,39,876,1510,0.5801324503311258,2.3988879327464088,36.48996182785147,0.15547851803018706,2.745336882457941,85.37004503007041,4.210867055516939,0.3753298760216662,0.08075561003221944,0.9951465082041537,0.45552596213937263,1.4275794764116942
0,8,28,248.15285451197053,248.31418047882136,248.19337016574585,2.9406383201975803,2.8697318007631605,2.8725846231756393,289.78174436092377,503,1372,45,118,0.3813559322033898,3.111631995312042,49.20800431576899,0.15704407647778956,2.7368265531578304,71.39301204143712,3.669487082439688,0.39711257512432935,0.09820135481174899,0.9956240559503302,0.4808561529645392,1.3184904567742273
0,8,30,248.89085545722713,249.10619469026548,248.85185185185185,2.9352598743679037,2.8721011874911024,2.8900442268669773,736.0660148859024,401,1050,58,329,0.1762917933130699,4.9621635678065275,140.89017768040918,0.15398093339491087,2.7518237515266897,91.71165326159873,4.622971114167814,0.364038798051571,0.08610468892420275,0.9951315141207461,0.5134724632329085,1.3070333873664053
0,8,34,249.4257602862254,249.7000596302922,249.3330351818724,2.836427910063872,2.818620468259044,2.8461336850968917,4073.2198086977005,112,92,910,1249,0.7285828662930345,2.070874225988917,30.229125701071307,0.15118579739495472,2.765925709914113,103.16459249405708,4.6642316077301125,0.36891540044112736,0.08850160131711805,0.9941794814731049,0.49804032330651704,1.3421246153523505
0,8,34,249.4257602862254,249.7000596302922,249.3330351818724,2.836427910063872,2.818620468259044,2.8461336850968917,4073.2198086977005,112,92,910,1249,0.7285828662930345,2.070874225988917,30.229125701071307,0.15118579739495472,2.765925709914113,103.16459249405708,4.6642316077301125,0.36891540044112736,0.08850160131711805,0.9941794814731049,0.49804032330651704,1.3421246153523505
0,8,33,249.38310708898945,249.5924585218703,249.37797888386123,2.8613750661307815,2.8269555472411403,2.8343610482065107,3651.41663813591,96,127,932,1171,0.7959009393680615,1.9413022925706906,23.71609275809453,0.1542382976664179,2.7508793184381015,73.26597301325316,4.090831660867925,0.37938003607155185,0.09352385693999507,0.9962634975899349,0.529771827987216,1.234098385641587
0,8,31,249.9091274628066,250.02211499798955,249.8496180136711,2.7917581329147647,2.802849351172507,2.8019865674572912,2872.9099353551865,55,68,656,956,0.6861924686192469,2.0746651316812392,27.30425295720415,0.1519106049007326,2.7626887069033677,104.09984713610675,4.481003498932312,0.3774801558611057,0.09523330265977263,0.9944319134834192,0.5022892145433844,1.3093727360115714
0,8,31,247.66791791791792,247.88963963963963,247.62087087087087,2.9196071439740687,2.9421487061804923,2.94972129158678,1040.6589419841766,459,1346,100,473,0.21141649048625794,9.729507353697418,222.76479142890588,0.15382734052837996,2.7529498546571243,59.168516584671565,3.6068794671864848,0.3847177320281298,0.08456517571013003,0.9969752288613308,0.4807666670886268,1.3191251122148686
0,8,21,252.59936808846763,252.7083728278041,252.57282780410742,2.1570267067521445,2.0858227618896112,2.151781156554733,305.62236404418945,444,1228,47,133,0.3533834586466165,4.4491103202846976,66.4804479743481,0.15441828444578343,2.7526740386640185,54.76877179558389,3.1424760365910096,0.46590643004401,0.14006092879041876,0.9968719855890966,0.6615480368360359,0.9734163130053811
0,9,74,250.0763421106348,250.1692182077975,250.0169422331088,2.977134335725244,3.029982787767844,3.186186562669476,5988.85940849781,112,69,1419,1924,0.7375259875259875,1.543184657212139,20.273030299379226,0.14912874731879427,2.7761155707710046,141.9810222623133,6.551121078273571,0.300797152496846,0.07971008123165307,0.9917730718971878,0.45868232521495744,1.497744995957814
0,9,44,254.29952606635072,254.41453396524486,254.24865718799367,1.037686284172649,0.8521196390050612,1.1184658293349337,4323.007474541664,91,64,866,1608,0.5385572139303483,1.5214146413412215,20.418114166563527,0.15779082501234215,2.7419691219558717,106.98915791815847,4.989048999425842,0.43008121350288836,0.1730734099198643,0.9939081800684614,0.7600887775511352,0.8129450776305991
0,9,34,250.66961362148004,250.78356254092992,250.67452521283562,2.827364189374273,2.8112375556832934,2.8404689641557823,3921.125225663185,134,81,778,1477,0.5267433987813135,1.5573264161350697,20.83727783763309,0.15007451572592728,2.771668097598541,112.29498589936895,5.365036484801103,0.3385540834997205,0.08845669690120636,0.9936240087277594,0.5301887305533421,1.28573337304501
0,9,43,250.57103372028746,250.85351022664454,250.71614151464897,2.8219821557586355,2.7995676253526187,2.8193968700351673,4841.874565720558,134,55,943,1806,0.5221483942414175,1.5135925401892683,20.83562865735818,0.14902173280645137,2.7769523014213036,119.35544655841105,5.556629714508181,0.3343048843465185,0.07952189702791353,0.9934392669817768,0.5533308034695241,1.2505301088302487
0,9,48,250.13368713671974,250.32120293151377,250.15036643922164,2.9197972442629596,2.9344085208452135,2.871061683500245,5429.271535873413,172,122,1034,2057,0.5026737967914439,1.5268221002994151,21.16005209453885,0.1491426761998635,2.776299129822714,108.17608203784391,5.395992845722663,0.3286484737656696,0.08143843792967376,0.9940468638112641,0.5369674486569247,1.262827009828923
0,9,31,250.07203266258384,250.21318168562263,250.0939049285506,2.842784808730592,2.824463197801205,2.829239624737864,4926.092820286751,109,110,918,1902,0.48264984227129337,1.6328554415001386,22.693408229366266,0.15055785899287144,2.7693972675847824,118.63694260010718,5.534335146722835,0.3510177109018798,0.09835570017221447,0.9934864297874156,0.5586262519213084,1.2324633829581306
0,9,39,250.06369426751593,250.1900212314225,250.01238499646144,2.875977019861442,2.8906074926962333,2.9776572178679275,3505.461231827736,110,149,730,1292,0.565015479876161,1.535257315448368,20.002585644193633,0.14961219947882887,2.774179451508545,98.13105083122392,4.9354511869740705,0.34649734003136223,0.09351920815652633,0.9941095148598563,0.5066035278358787,1.3468438321820748
0,9,46,250.7932525951557,250.93021914648213,250.7944059976932,2.7828338778643777,2.7764203755766435,2.7917126634483975,4368.2866948843,171,123,877,1647,0.5324833029751063,1.5443772747295985,20.402457294641586,0.15026220455603942,2.771237000108817,110.3695902353009,5.179729936343053,0.3584777403763315,0.09815296399624167,0.994077423394514,0.5663432197243662,1.1887480550855294
0,9,48,250.70976381787193,250.8035062089116,250.6747017287558,2.974775803535626,3.05283518333111,2.951742438102531,5542.634019613266,160,92,1082,2099,0.5154835636017151,1.6811987930937484,22.74111614797801,0.15192875938313333,2.762710850165316,118.06957324944372,5.4827247247571,0.3512989862211138,0.0887329353632041,0.9936733996235567,0.5508651828478184,1.2416967301838022
0,9,45,250.9997399895996,251.05226209048362,251.0275611024441,4.1854128398071895,3.4722919024174153,3.4458548101496596,6015.9750698804855,142,93,1025,2300,0.44565217391304346,1.4923393772814355,22.910151067425264,0.14870266158812595,2.7782513662939072,101.04789986222445,5.311208354208417,0.3131022110598243,0.05931560504516461,0.9941874797938904,0.4926658318992303,1.3790378258320415
0,9,42,252.78473833462232,252.90977055942253,252.7857695282289,2.3644078471139673,2.3268842318339087,2.4093235628303318,5492.242100715637,151,98,1030,2082,0.494716618635927,1.5368903566483483,21.6184365013956,0.14830398809627218,2.780324762357673,150.96801442756063,6.235634062387517,0.32722185345653587,0.09898991169060131,0.9919355561220445,0.5775431878349555,1.2215848179633808
0,9,46,251.74175960346963,251.84163568773235,251.74845105328376,2.811858122015287,2.7528426314938086,2.770783927610128,4972.242097735405,88,87,1164,1590,0.7320754716981132,1.4740655076508424,19.691155956197758,0.14669714045664461,2.788173394580192,148.92111740443585,6.693996335555983,0.2936521753773882,0.07190305832239315,0.9916966525913885,0.5360515107024315,1.3376679826975402
0,9,50,251.00758238553513,251.21055701370662,251.07786526684166,2.8506011224648917,2.848972730914471,2.873345186643582,4519.281642079353,117,87,918,1599,0.574108818011257,1.5212032150955284,21.165810551900677,0.14969485830229723,2.7735284084106633,172.60880551394632,6.962256464538809,0.31267622495074054,0.07444216263248016,0.9902854421236056,0.4882292889325233,1.4468871542429316
0,9,60,249.3464670344103,249.51694247438928,249.3225636984502,2.910088156110814,2.8911909908413014,2.8908836438475127,4893.943546772003,68,111,1083,1682,0.6438763376932224,1.5515719665189998,20.400245169871983,0.14979820304126076,2.7731151313747127,137.7186837496918,6.258938142751123,0.3231586300263042,0.0793106261352979,0.9923373062965715,0.5045183308800658,1.3807967262837426
0,9,69,252.87220026350462,252.9734613212874,252.93374741200827,2.2381386950246607,2.227138622087011,2.2376532052432156,6998.062509417534,147,122,1554,2299,0.6759460635058722,1.5463024539217454,21.196301787692903,0.14788260181709914,2.7822680051025452,137.85909013272203,6.449306087803931,0.3016549505166574,0.06566719296010218,0.9920759329541803,0.4815252560876216,1.4712541869500766
0,9,30,249.95734597156397,250.15608214849922,249.86793048973144,2.872940801462519,2.8614612766559304,2.8311511870865296,4624.186187505722,124,117,820,1828,0.4485776805251641,1.6139047146332521,23.022817492780792,0.15206077151455777,2.7617180877154293,116.12105580322635,5.2887088712116395,0.3437254324911095,0.09211014058028014,0.9940265275941981,0.5394363025091147,1.234493530230265
0,9,40,250.7928087238432,250.93015030946066,250.8213969938108,2.8014850453705176,2.7850832940350787,2.7548294585664004,4453.700904846191,145,119,883,1654,0.533857315598549,1.5557706166115315,21.12960858100124,0.1516518412012417,2.763588173585555,125.79535654114792,5.708613691396585,0.33625188127553607,0.0901551095310372,0.9934462632628253,0.5468374860601003,1.2412651694311712
0,9,56,251.62335766423357,251.81581508515816,251.62019464720194,2.8041053352106933,2.764282619215431,2.807017788903724,4968.193331360817,130,127,1082,1768,0.6119909502262444,1.5752087198324807,20.324766311831088,0.1505020708531859,2.7692085045677723,101.67700112779909,5.044311555933397,0.3357197254715434,0.08517689621970437,0.9943527828041939,0.5486742997241811,1.2349395877218021
0,9,54,250.63629402756507,250.81138335885655,250.65875446656457,2.9009828732259777,2.885673024802576,2.872870173296711,5003.257252931595,132,103,1070,1717,0.623179965055329,1.5821109912187712,21.557010936718324,0.1518104378096265,2.762984661264026,86.46968910544166,4.374516808818395,0.3578612850132397,0.09340520849868175,0.9954768541606412,0.5989638079105083,1.0937485707605406
0,9,62,250.72517207472958,250.82153392330383,250.61676499508357,2.945871166077326,2.9061201495428244,2.931768179384876,5130.2177122831345,123,136,1113,1798,0.6190211345939933,1.5660390794901151,20.596305983708348,0.1515181423916251,2.763706411080383,89.6794595287903,4.610207080483743,0.3378655697727269,0.08186403119464358,0.9951876946835135,0.5599516381921699,1.1903524831116217
0,9,33,252.7620146097655,252.7766243752403,252.63052672049213,2.3517715265577093,2.4491144867737624,2.484394676427909,2938.594136118889,113,73,641,1003,0.6390827517447657,1.6112086389169777,21.640736375028837,0.1493856641269876,2.774963434416123,183.9944392683298,6.549137701551567,0.34792510690992895,0.09879901072930537,0.9902065665160895,0.5335615080489851,1.344921355791877
0,9,60,251.89269087523277,251.99534450651768,251.90432960893855,2.7998707444511943,2.720700822077272,2.751573084408986,5937.705079197884,113,97,1220,2106,0.5792972459639126,1.4822152001880662,20.339033453873945,0.14829253409980897,2.7800640045731777,116.87645432165378,5.744914051314752,0.29777191816748094,0.07765863923446818,0.9938710873664199,0.5982950704827814,1.1476655511694145
0,9,37,250.8915857605178,251.03851132686083,250.9284789644013,2.794161807020163,2.7909016042194694,2.7878140890648666,3698.2967957258224,138,98,767,1377,0.5570079883805374,1.5493381097399967,20.064134099195353,0.14869765556505288,2.778492559355238,146.2062549234919,5.7573553985342905,0.35436832001088514,0.10085072346530347,0.9921678161348232,0.5942945520620796,1.1599535171593924
0,9,36,250.13446630888492,250.41115086463924,250.1762075134168,2.9112470660584857,2.9057970023287143,2.89236762994082,4830.08568251133,145,119,843,1900,0.4436842105263158,1.5416006968339293,22.454345058302994,0.15124271145559515,2.7654557635080597,118.91092056026386,5.469787542789717,0.3308129684297754,0.08150916350217807,0.9934323177298103,0.5172381380165874,1.315921671108712
